20240209;95932;282.170000000;10;9581443987;S
20240209;95932;282.170000000;70;9581443988;S
20240209;95932;282.170000000;10;9581443989;S
20240209;95932;282.170000000;20;9581443990;S
20240209;95932;282.170000000;10;9581443991;S
20240209;95932;282.170000000;130;9581443992;S
20240209;95932;282.170000000;70;9581443993;S
20240209;95932;282.170000000;10;9581443994;S
20240209;95932;282.170000000;40;9581443995;S
20240209;95932;282.170000000;10;9581443996;S
20240209;95932;282.170000000;50;9581443997;S
20240209;95932;282.170000000;3720;9581443998;S
20240209;95932;282.170000000;60;9581443999;S
20240209;95932;282.170000000;20;9581444000;S
20240209;95932;282.170000000;10;9581444001;S
20240209;95932;282.170000000;50;9581444002;S
20240209;95932;282.170000000;10;9581444003;S
20240209;95932;282.170000000;340;9581444004;S
20240209;95932;282.170000000;10;9581444005;S
20240209;95932;282.170000000;200;9581444006;B
20240209;95932;282.170000000;340;9581444007;S
20240209;95932;282.170000000;1250;9581444008;S
20240209;95932;282.170000000;10;9581444009;B
20240209;95932;282.170000000;360;9581444010;S
20240209;95932;282.170000000;100;9581444011;S
20240209;95932;282.170000000;990;9581444012;S
20240209;95932;282.170000000;20;9581444013;S
20240209;95932;282.170000000;10;9581444014;S
20240209;95932;282.170000000;4210;9581444015;B
20240209;95932;282.170000000;50;9581444016;S
20240209;95932;282.170000000;50;9581444017;S
20240209;95932;282.170000000;180;9581444018;S
20240209;95932;282.170000000;910;9581444019;S
20240209;95932;282.170000000;10;9581444020;B
20240209;95932;282.170000000;80;9581444021;B
20240209;95932;282.170000000;10;9581444022;B
20240209;95932;282.170000000;10;9581444023;B
20240209;95932;282.170000000;120;9581444024;S
20240209;95932;282.170000000;10;9581444025;S
20240209;95932;282.170000000;350;9581444026;S
20240209;95932;282.170000000;80;9581444027;S
20240209;95932;282.170000000;90;9581444028;S
20240209;95932;282.170000000;30;9581444029;S
20240209;95932;282.170000000;20;9581444030;S
20240209;95932;282.170000000;50;9581444031;S
20240209;95932;282.170000000;20;9581444032;S
20240209;95932;282.170000000;3360;9581444033;S
20240209;95932;282.170000000;190;9581444034;S
20240209;95932;282.170000000;120;9581444035;S
20240209;95932;282.170000000;10;9581444036;S
20240209;95932;282.170000000;40;9581444037;S
20240209;95932;282.170000000;10;9581444038;S
20240209;95932;282.170000000;10;9581444039;S
20240209;95932;282.170000000;440;9581444040;S
20240209;95932;282.170000000;90;9581444041;S
20240209;95932;282.170000000;10;9581444042;S
20240209;95932;282.170000000;10;9581444043;S
20240209;95932;282.170000000;10;9581444044;S
20240209;95932;282.170000000;10;9581444045;S
20240209;95932;282.170000000;30;9581444046;S
20240209;95932;282.170000000;10;9581444047;S
20240209;95932;282.170000000;10;9581444048;S
20240209;95932;282.170000000;580;9581444049;S
20240209;95932;282.170000000;10;9581444050;S
20240209;95932;282.170000000;1000;9581444051;S
20240209;95932;282.170000000;20;9581444052;S
20240209;95932;282.170000000;10;9581444053;S
20240209;95932;282.170000000;100;9581444054;S
20240209;95932;282.170000000;10;9581444055;S
20240209;95932;282.170000000;40;9581444056;S
20240209;95932;282.170000000;30;9581444057;S
20240209;95932;282.170000000;10;9581444058;S
20240209;95932;282.170000000;20;9581444059;S
20240209;95932;282.170000000;10;9581444060;S
20240209;95932;282.170000000;100;9581444061;S
20240209;95932;282.170000000;30;9581444062;S
20240209;95932;282.170000000;10;9581444063;S
20240209;95932;282.170000000;10;9581444064;S
20240209;95932;282.170000000;10;9581444065;S
20240209;95932;282.170000000;70;9581444066;S
20240209;95932;282.170000000;20;9581444067;S
20240209;95932;282.170000000;30;9581444068;S
20240209;95932;282.170000000;10;9581444069;S
20240209;95932;282.170000000;10;9581444070;S
20240209;95932;282.170000000;50;9581444071;S
20240209;95932;282.170000000;500;9581444072;S
20240209;95932;282.170000000;100;9581444073;S
20240209;95932;282.170000000;10;9581444074;S
20240209;95932;282.170000000;20;9581444075;S
20240209;95932;282.170000000;110;9581444076;S
20240209;95932;282.170000000;10;9581444077;S
20240209;95932;282.170000000;10;9581444078;S
20240209;95932;282.170000000;10;9581444079;S
20240209;95932;282.170000000;10;9581444080;S
20240209;95932;282.170000000;50;9581444081;S
20240209;95932;282.170000000;270;9581444082;S
20240209;95932;282.170000000;1000;9581444083;S
20240209;95932;282.170000000;30;9581444084;S
20240209;95932;282.170000000;100;9581444085;S
20240209;95932;282.170000000;200;9581444086;S
20240209;95932;282.170000000;20;9581444087;S
20240209;95932;282.170000000;40;9581444088;S
20240209;95932;282.170000000;30;9581444089;S
20240209;95932;282.170000000;10;9581444090;S
20240209;95932;282.170000000;10;9581444091;S
20240209;95932;282.170000000;20;9581444092;B
20240209;95932;282.170000000;10000;9581444093;B
20240209;95932;282.170000000;10;9581444094;B
20240209;95932;282.170000000;20;9581444095;B
20240209;100000;282.160000000;20;9581450502;S
20240209;100000;282.160000000;20;9581450503;S
20240209;100000;282.160000000;300;9581450612;S
20240209;100000;282.160000000;760;9581450613;S
20240209;100000;282.160000000;10;9581450654;S
20240209;100000;282.170000000;220;9581450662;B
20240209;100000;282.170000000;30;9581450663;B
20240209;100000;282.170000000;400;9581450669;S
20240209;100000;282.170000000;350;9581450696;S
20240209;100000;282.170000000;710;9581450697;S
20240209;100000;282.170000000;2220;9581450710;S
20240209;100000;282.180000000;10;9581450783;B
20240209;100000;282.180000000;490;9581450784;B
20240209;100000;282.180000000;300;9581450807;B
20240209;100000;282.180000000;1340;9581450845;B
20240209;100000;282.180000000;500;9581450918;B
20240209;100000;282.180000000;670;9581450933;B
20240209;100000;282.180000000;100;9581450946;S
20240209;100000;282.190000000;1060;9581451016;B
20240209;100000;282.200000000;10;9581451017;B
20240209;100000;282.200000000;10;9581451018;B
20240209;100000;282.200000000;150;9581451019;B
20240209;100000;282.200000000;20;9581451020;B
20240209;100000;282.250000000;20;9581451204;B
20240209;100000;282.280000000;560;9581451205;B
20240209;100000;282.290000000;20;9581451206;B
20240209;100000;282.290000000;400;9581451207;B
20240209;100000;282.290000000;10;9581451261;B
20240209;100000;282.290000000;10;9581451264;B
20240209;100000;282.290000000;400;9581451354;B
20240209;100000;282.300000000;50;9581451355;B
20240209;100000;282.300000000;390;9581451356;B
20240209;100001;282.290000000;300;9581451601;B
20240209;100001;282.290000000;100;9581451617;B
20240209;100001;282.300000000;200;9581451618;B
20240209;100001;282.290000000;300;9581451628;B
20240209;100001;282.290000000;100;9581451629;B
20240209;100001;282.300000000;400;9581451630;B
20240209;100001;282.280000000;170;9581451644;S
20240209;100001;282.280000000;830;9581451645;S
20240209;100001;282.300000000;500;9581451647;B
20240209;100001;282.290000000;300;9581451651;S
20240209;100001;282.290000000;90;9581451652;S
20240209;100001;282.290000000;570;9581451658;S
20240209;100001;282.280000000;430;9581451659;S
20240209;100001;282.300000000;400;9581451661;B
20240209;100001;282.290000000;100;9581451672;S
20240209;100001;282.290000000;100;9581451673;S
20240209;100001;282.280000000;800;9581451674;S
20240209;100001;282.290000000;800;9581451692;S
20240209;100001;282.300000000;40;9581451697;B
20240209;100001;282.300000000;40;9581451710;B
20240209;100001;282.300000000;200;9581451734;B
20240209;100001;282.300000000;290;9581451739;B
20240209;100001;282.330000000;10;9581451756;B
20240209;100001;282.330000000;100;9581451783;S
20240209;100001;282.330000000;460;9581451784;S
20240209;100001;282.340000000;560;9581451791;B
20240209;100001;282.340000000;440;9581451794;S
20240209;100001;282.350000000;40;9581451811;B
20240209;100001;282.350000000;460;9581451812;B
20240209;100001;282.370000000;10;9581451834;B
20240209;100001;282.400000000;50;9581451985;B
20240209;100001;282.400000000;420;9581451986;B
20240209;100001;282.400000000;140;9581451987;B
20240209;100001;282.410000000;500;9581451996;B
20240209;100001;282.410000000;560;9581451997;B
20240209;100001;282.440000000;10;9581452004;B
20240209;100001;282.410000000;40;9581452017;S
20240209;100001;282.420000000;200;9581452033;S
20240209;100001;282.460000000;540;9581452037;S
20240209;100001;282.430000000;100;9581452038;S
20240209;100001;282.460000000;20;9581452040;B
20240209;100001;282.460000000;480;9581452043;S
20240209;100001;282.460000000;1000;9581452044;B
20240209;100001;282.460000000;560;9581452046;B
20240209;100001;282.470000000;440;9581452047;B
20240209;100001;282.460000000;500;9581452049;B
20240209;100001;282.460000000;500;9581452050;B
20240209;100001;282.450000000;500;9581452052;S
20240209;100001;282.470000000;500;9581452053;B
20240209;100001;282.460000000;500;9581452055;B
20240209;100001;282.460000000;200;9581452056;B
20240209;100001;282.460000000;560;9581452060;S
20240209;100001;282.460000000;400;9581452064;S
20240209;100001;282.460000000;300;9581452090;B
20240209;100001;282.460000000;100;9581452091;B
20240209;100001;282.460000000;390;9581452092;B
20240209;100001;282.460000000;10;9581452094;B
20240209;100001;282.480000000;560;9581452095;B
20240209;100001;282.490000000;430;9581452096;B
20240209;100001;282.460000000;700;9581452107;S
20240209;100001;282.460000000;300;9581452110;S
20240209;100001;282.460000000;700;9581452125;S
20240209;100001;282.470000000;300;9581452126;S
20240209;100001;282.460000000;700;9581452140;S
20240209;100001;282.460000000;100;9581452143;S
20240209;100001;282.460000000;100;9581452144;S
20240209;100001;282.470000000;790;9581452221;S
20240209;100001;282.460000000;210;9581452222;S
20240209;100001;282.490000000;10;9581452242;B
20240209;100002;282.490000000;600;9581452415;B
20240209;100002;282.490000000;190;9581452433;B
20240209;100002;282.490000000;20;9581452434;B
20240209;100002;282.490000000;790;9581452447;S
20240209;100002;282.490000000;10;9581452448;S
20240209;100002;282.500000000;20;9581452465;B
20240209;100002;282.500000000;10;9581452466;B
20240209;100002;282.500000000;10;9581452467;B
20240209;100002;282.500000000;50;9581452468;B
20240209;100002;282.500000000;200;9581452469;B
20240209;100002;282.500000000;100;9581452470;B
20240209;100002;282.500000000;110;9581452471;B
20240209;100002;282.500000000;500;9581452474;B
20240209;100002;282.500000000;500;9581452476;B
20240209;100002;282.500000000;500;9581452480;B
20240209;100002;282.500000000;500;9581452481;B
20240209;100002;282.500000000;500;9581452483;B
20240209;100002;282.500000000;50;9581452495;B
20240209;100002;282.500000000;2340;9581452496;B
20240209;100002;282.530000000;100;9581452570;S
20240209;100002;282.540000000;480;9581452583;S
20240209;100002;282.540000000;220;9581452584;S
20240209;100002;282.580000000;1000;9581452585;B
20240209;100002;282.540000000;700;9581452595;S
20240209;100002;282.580000000;1000;9581452596;B
20240209;100002;282.540000000;150;9581452603;S
20240209;100002;282.540000000;350;9581452604;S
20240209;100002;282.530000000;400;9581452630;B
20240209;100002;282.530000000;10;9581452709;B
20240209;100002;282.520000000;10;9581452753;S
20240209;100002;282.530000000;290;9581453047;B
20240209;100002;282.530000000;190;9581453048;B
20240209;100002;282.520000000;390;9581453056;S
20240209;100002;282.520000000;40;9581453057;S
20240209;100002;282.520000000;100;9581453087;S
20240209;100002;282.520000000;430;9581453088;S
20240209;100002;282.530000000;350;9581453104;B
20240209;100002;282.530000000;160;9581453243;B
20240209;100002;282.530000000;200;9581453244;B
20240209;100002;282.530000000;200;9581453245;B
20240209;100002;282.530000000;200;9581453246;B
20240209;100002;282.530000000;470;9581453247;B
20240209;100002;282.530000000;200;9581453248;B
20240209;100002;282.530000000;100;9581453249;B
20240209;100002;282.530000000;200;9581453250;B
20240209;100002;282.530000000;270;9581453251;B
20240209;100002;282.520000000;170;9581453288;S
20240209;100002;282.520000000;330;9581453289;S
20240209;100002;282.530000000;330;9581453323;B
20240209;100002;282.530000000;100;9581453324;B
20240209;100002;282.560000000;400;9581453449;S
20240209;100003;282.560000000;490;9581453519;B
20240209;100003;282.560000000;500;9581453521;B
20240209;100003;282.560000000;200;9581453534;B
20240209;100003;282.560000000;100;9581453631;S
20240209;100003;282.560000000;200;9581453674;S
20240209;100003;282.560000000;400;9581453675;S
20240209;100003;282.560000000;100;9581453676;S
20240209;100003;282.560000000;400;9581453679;S
20240209;100003;282.560000000;500;9581453680;S
20240209;100003;282.560000000;400;9581453681;S
20240209;100003;282.560000000;670;9581453682;S
20240209;100003;282.560000000;400;9581453683;S
20240209;100003;282.550000000;20;9581453715;S
20240209;100003;282.550000000;2000;9581453717;S
20240209;100003;282.550000000;1310;9581453718;S
20240209;100003;282.540000000;2000;9581453774;S
20240209;100003;282.540000000;500;9581453969;S
20240209;100003;282.550000000;180;9581453986;B
20240209;100004;282.540000000;400;9581454212;S
20240209;100004;282.540000000;100;9581454213;S
20240209;100004;282.540000000;1500;9581454436;B
20240209;100004;282.540000000;400;9581454437;B
20240209;100004;282.540000000;100;9581454438;B
20240209;100004;282.530000000;200;9581454439;S
20240209;100004;282.530000000;360;9581454440;S
20240209;100004;282.520000000;100;9581454565;S
20240209;100005;282.530000000;10;9581454715;B
20240209;100005;282.530000000;330;9581454742;B
20240209;100005;282.530000000;370;9581454743;B
20240209;100005;282.530000000;50;9581454925;B
20240209;100005;282.530000000;20;9581454926;B
20240209;100005;282.530000000;20;9581455071;B
20240209;100005;282.530000000;10;9581455248;B
20240209;100005;282.520000000;170;9581455260;S
20240209;100005;282.530000000;230;9581455369;B
20240209;100005;282.530000000;100;9581455370;B
20240209;100005;282.530000000;300;9581455371;B
20240209;100005;282.530000000;2000;9581455372;B
20240209;100005;282.530000000;2000;9581455373;B
20240209;100005;282.530000000;930;9581455374;B
20240209;100005;282.530000000;400;9581455375;B
20240209;100005;282.550000000;510;9581455376;B
20240209;100005;282.560000000;100;9581455377;B
20240209;100005;282.570000000;400;9581455378;B
20240209;100005;282.600000000;200;9581455379;B
20240209;100005;282.600000000;50;9581455380;B
20240209;100005;282.610000000;1060;9581455381;B
20240209;100005;282.620000000;10;9581455382;B
20240209;100005;282.620000000;10;9581455383;B
20240209;100005;282.620000000;10;9581455384;B
20240209;100005;282.620000000;10;9581455385;B
20240209;100005;282.620000000;10;9581455386;B
20240209;100005;282.620000000;10;9581455387;B
20240209;100005;282.620000000;10;9581455388;B
20240209;100005;282.620000000;10;9581455389;B
20240209;100005;282.630000000;200;9581455390;B
20240209;100005;282.630000000;560;9581455391;B
20240209;100005;282.630000000;170;9581455392;B
20240209;100005;282.630000000;710;9581455393;B
20240209;100005;282.530000000;560;9581455405;S
20240209;100005;282.530000000;140;9581455406;S
20240209;100005;282.530000000;100;9581455408;S
20240209;100005;282.540000000;100;9581455414;S
20240209;100005;282.550000000;700;9581455416;S
20240209;100005;282.600000000;1000;9581455418;B
20240209;100005;282.560000000;400;9581455433;S
20240209;100005;282.600000000;650;9581455435;B
20240209;100005;282.600000000;350;9581455436;B
20240209;100005;282.560000000;160;9581455446;S
20240209;100005;282.560000000;400;9581455447;S
20240209;100005;282.550000000;140;9581455448;S
20240209;100005;282.620000000;1000;9581455453;S
20240209;100005;282.560000000;300;9581455454;S
20240209;100005;282.570000000;560;9581455456;S
20240209;100005;282.550000000;140;9581455457;S
20240209;100005;282.560000000;560;9581455460;S
20240209;100005;282.540000000;40;9581455462;B
20240209;100005;282.560000000;10;9581455465;S
20240209;100005;282.560000000;190;9581455466;S
20240209;100005;282.540000000;100;9581455467;B
20240209;100005;282.550000000;70;9581455474;S
20240209;100005;282.550000000;390;9581455475;S
20240209;100005;282.540000000;210;9581455476;S
20240209;100005;282.530000000;560;9581455479;S
20240209;100005;282.530000000;240;9581455480;S
20240209;100005;282.530000000;30;9581455481;S
20240209;100005;282.550000000;20;9581455486;S
20240209;100005;282.540000000;10;9581455489;S
20240209;100005;282.570000000;30;9581455491;B
20240209;100005;282.530000000;10;9581455494;S
20240209;100005;282.570000000;10;9581455495;B
20240209;100005;282.530000000;200;9581455520;S
20240209;100005;282.530000000;60;9581455524;S
20240209;100005;282.530000000;100;9581455529;S
20240209;100005;282.530000000;100;9581455533;S
20240209;100005;282.530000000;100;9581455537;S
20240209;100005;282.530000000;460;9581455539;B
20240209;100005;282.520000000;100;9581455542;S
20240209;100005;282.520000000;10;9581455543;S
20240209;100005;282.530000000;140;9581455544;B
20240209;100005;282.530000000;210;9581455545;B
20240209;100005;282.530000000;180;9581455564;B
20240209;100005;282.530000000;310;9581455565;B
20240209;100005;282.530000000;100;9581455566;B
20240209;100005;282.530000000;90;9581455567;B
20240209;100005;282.530000000;10;9581455570;B
20240209;100005;282.530000000;250;9581455665;B
20240209;100005;282.530000000;350;9581455709;B
20240209;100005;282.530000000;150;9581455710;B
20240209;100005;282.520000000;370;9581455849;S
20240209;100005;282.520000000;320;9581455876;S
20240209;100005;282.520000000;210;9581455877;S
20240209;100005;282.530000000;50;9581455925;B
20240209;100006;282.530000000;20;9581455940;B
20240209;100006;282.530000000;280;9581455943;B
20240209;100006;282.530000000;500;9581455944;B
20240209;100006;282.530000000;220;9581455945;B
20240209;100006;282.520000000;10;9581456282;S
20240209;100006;282.520000000;90;9581456283;S
20240209;100006;282.530000000;10;9581456290;B
20240209;100006;282.520000000;30;9581456298;S
20240209;100006;282.520000000;10;9581456301;S
20240209;100006;282.530000000;10;9581456311;B
20240209;100006;282.530000000;10;9581456316;B
20240209;100006;282.530000000;10;9581456559;B
20240209;100006;282.530000000;10;9581456563;B
20240209;100006;282.520000000;10;9581456663;S
20240209;100006;282.520000000;100;9581456798;S
20240209;100006;282.530000000;20;9581456970;B
20240209;100006;282.520000000;10;9581456971;S
20240209;100006;282.530000000;10;9581456972;B
20240209;100006;282.520000000;100;9581457003;S
20240209;100006;282.520000000;40;9581457021;S
20240209;100006;282.520000000;40;9581457108;S
20240209;100006;282.530000000;700;9581457122;B
20240209;100006;282.530000000;300;9581457123;B
20240209;100006;282.520000000;50;9581457525;S
20240209;100006;282.520000000;560;9581457526;S
20240209;100006;282.530000000;10;9581457536;B
20240209;100006;282.530000000;390;9581457551;B
20240209;100006;282.540000000;110;9581457552;B
20240209;100007;282.530000000;10;9581457915;B
20240209;100007;282.530000000;170;9581457917;B
20240209;100007;282.530000000;10;9581457938;B
20240209;100007;282.510000000;560;9581457940;S
20240209;100007;282.500000000;560;9581457941;S
20240209;100007;282.500000000;10;9581457942;S
20240209;100007;282.490000000;560;9581457943;S
20240209;100007;282.490000000;50;9581457944;S
20240209;100007;282.480000000;560;9581457945;S
20240209;100007;282.470000000;560;9581457946;S
20240209;100007;282.460000000;560;9581457947;S
20240209;100007;282.450000000;560;9581457948;S
20240209;100007;282.440000000;50;9581457949;S
20240209;100007;282.440000000;560;9581457950;S
20240209;100007;282.430000000;560;9581457951;S
20240209;100007;282.430000000;350;9581457952;S
20240209;100007;282.440000000;10;9581458099;B
20240209;100007;282.410000000;10;9581458101;S
20240209;100007;282.450000000;20;9581458218;B
20240209;100007;282.410000000;30;9581458356;S
20240209;100007;282.440000000;10;9581458361;B
20240209;100007;282.460000000;80;9581458451;B
20240209;100007;282.490000000;300;9581458487;B
20240209;100007;282.410000000;80;9581458552;S
20240209;100007;282.410000000;130;9581458554;S
20240209;100007;282.460000000;10;9581458556;B
20240209;100007;282.410000000;10;9581458616;S
20240209;100007;282.410000000;10;9581458617;S
20240209;100007;282.460000000;10;9581458618;B
20240209;100007;282.460000000;150;9581458619;B
20240209;100008;282.470000000;10;9581458988;B
20240209;100008;282.470000000;10;9581458989;B
20240209;100008;282.470000000;10;9581458990;B
20240209;100008;282.470000000;10;9581458993;B
20240209;100008;282.470000000;10;9581458994;B
20240209;100008;282.410000000;70;9581459453;S
20240209;100008;282.430000000;10;9581459457;B
20240209;100008;282.430000000;190;9581459482;B
20240209;100008;282.410000000;10;9581459571;S
20240209;100008;282.430000000;10;9581459573;B
20240209;100008;282.430000000;110;9581459574;B
20240209;100008;282.430000000;80;9581459765;B
20240209;100008;282.440000000;90;9581459766;B
20240209;100008;282.430000000;10;9581459851;B
20240209;100008;282.430000000;10;9581459853;B
20240209;100009;282.410000000;200;9581459926;S
20240209;100009;282.430000000;380;9581459993;B
20240209;100009;282.440000000;620;9581459994;B
20240209;100009;282.410000000;10;9581460363;S
20240209;100009;282.400000000;50;9581460364;S
20240209;100009;282.400000000;10;9581460365;S
20240209;100009;282.440000000;10;9581460366;B
20240209;100009;282.430000000;300;9581460451;B
20240209;100010;282.400000000;40;9581460635;B
20240209;100010;282.400000000;40;9581460662;B
20240209;100010;282.350000000;10;9581460731;S
20240209;100010;282.350000000;550;9581460732;S
20240209;100010;282.340000000;400;9581460733;S
20240209;100010;282.340000000;560;9581460734;S
20240209;100010;282.330000000;560;9581460735;S
20240209;100010;282.320000000;560;9581460736;S
20240209;100010;282.320000000;400;9581460737;S
20240209;100010;282.310000000;560;9581460738;S
20240209;100010;282.300000000;560;9581460739;S
20240209;100010;282.300000000;3000;9581460740;S
20240209;100010;282.290000000;560;9581460741;S
20240209;100010;282.280000000;560;9581460742;S
20240209;100010;282.270000000;560;9581460743;S
20240209;100010;282.270000000;2000;9581460744;S
20240209;100010;282.270000000;10;9581460745;B
20240209;100010;282.260000000;10;9581460746;S
20240209;100010;282.270000000;20;9581460747;B
20240209;100010;282.270000000;390;9581460749;B
20240209;100010;282.270000000;390;9581460750;B
20240209;100010;282.270000000;300;9581460751;B
20240209;100010;282.270000000;100;9581460752;B
20240209;100010;282.270000000;380;9581460753;B
20240209;100010;282.270000000;380;9581460754;B
20240209;100010;282.270000000;380;9581460755;B
20240209;100010;282.270000000;360;9581460756;B
20240209;100010;282.270000000;400;9581460757;B
20240209;100010;282.270000000;300;9581460766;B
20240209;100010;282.270000000;100;9581460768;B
20240209;100010;282.270000000;300;9581460775;B
20240209;100010;282.270000000;300;9581460782;B
20240209;100010;282.260000000;10;9581460821;S
20240209;100010;282.260000000;20;9581460872;B
20240209;100010;282.260000000;20;9581460907;B
20240209;100010;282.240000000;20;9581460988;S
20240209;100010;282.260000000;350;9581460995;B
20240209;100010;282.240000000;80;9581461012;S
20240209;100010;282.260000000;30;9581461049;B
20240209;100010;282.260000000;970;9581461050;B
20240209;100010;282.240000000;100;9581461147;S
20240209;100010;282.270000000;300;9581461200;B
20240209;100010;282.270000000;60;9581461202;B
20240209;100010;282.270000000;60;9581461203;B
20240209;100010;282.270000000;60;9581461204;B
20240209;100010;282.270000000;60;9581461205;B
20240209;100010;282.270000000;60;9581461206;B
20240209;100010;282.270000000;60;9581461207;B
20240209;100010;282.270000000;60;9581461208;B
20240209;100010;282.270000000;10;9581461209;B
20240209;100010;282.270000000;60;9581461210;B
20240209;100010;282.270000000;60;9581461212;B
20240209;100010;282.270000000;60;9581461213;B
